@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute ActingPlayerOnButton {true,false}
@attribute LastActionObservingPlayer {f,k,c,b1,b2,b3}
@attribute LastActionActingPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric

@data
34347776,14,1,1,false,b1,c,2,1,2,1
34101504,36,2,0,false,k,k,1,0,2,1
50955520,30,1,1,false,b1,c,2,1,2,1
763971,4,0,0,false,k,k,0,0,3,2
17087008,16,0,2,false,k,k,2,0,2,1
33688064,270,3,1,false,k,k,1,1,3,1
16960384,16,0,1,false,k,k,1,1,2,1
17331776,12,1,0,false,k,k,0,1,4,1
17611376,4,0,0,false,k,k,3,1,3,1
34167296,48,0,3,true,b2,c,2,0,2,1
34104576,8,1,0,false,k,k,0,0,2,1
34219008,8,0,1,false,k,k,1,0,4,3
84644641,282,1,4,false,b1,c,1,0,4,2
16960128,18,0,2,true,b2,c,1,1,2,1
16828496,16,2,0,false,k,k,1,0,3,1
34102272,24,0,2,true,b2,c,1,1,3,2
17397040,88,1,2,false,k,k,1,0,2,2
834199,12,1,0,false,k,k,2,0,3,1
17021568,8,1,0,false,k,k,2,0,2,1
16894816,52,1,1,false,k,k,2,0,2,1
751170,10,1,0,false,k,k,0,0,2,3
34229248,616,2,4,true,b1,c,1,1,3,1
17344880,800,2,2,false,k,k,2,1,2,3
33950464,8,1,0,false,k,k,1,1,3,1
50906880,144,3,1,false,k,k,1,1,3,1
16820576,8,1,0,false,k,k,1,0,3,1
833654,8,0,1,false,k,k,2,0,3,1
17541168,24,2,0,false,k,k,2,1,2,2
17222528,12,0,2,false,b1,c,2,0,3,1
17090400,14,0,1,false,k,k,1,0,2,1
17348432,108,1,3,false,b1,c,0,0,2,2
84720227,33,2,1,true,b2,c,3,0,4,1
34216704,24,1,1,false,b2,c,2,0,3,1
34313984,547,4,2,true,b2,c,2,1,3,1
834147,4,0,0,false,k,k,2,0,2,1
84436289,6,0,1,false,b1,c,1,0,3,3
16960096,48,0,3,true,b2,c,1,1,2,1
16828800,12,0,1,false,k,k,1,0,2,1
834182,156,2,2,true,b2,c,1,0,2,1
17279072,36,1,1,false,k,k,1,1,2,1
34085376,14,1,1,false,b1,c,0,1,3,1
50378752,56,1,3,true,b2,c,0,1,2,2
17339968,8,0,1,false,b2,c,1,0,2,1
17602672,88,0,3,false,k,k,2,0,3,2
694100,8,0,1,false,k,k,1,0,4,2
33888000,17,1,1,false,b1,c,0,1,3,1
17610320,4,0,0,false,k,k,3,1,3,1
17217920,19,1,1,false,b1,c,2,0,2,1
17279328,12,1,0,false,k,k,2,0,3,1
17143344,6,0,1,false,b1,c,1,0,2,1
17418048,30,1,1,false,k,k,2,0,2,2
16956032,14,1,1,false,b1,c,2,0,3,1
17283424,7,0,1,false,b2,c,1,1,2,1
33950464,10,1,0,false,k,k,0,1,2,2
834164,24,2,0,false,k,k,1,0,2,1
51033600,103,2,2,true,b2,c,3,1,2,1
67305472,108,2,1,false,k,k,1,0,3,4
16960336,8,0,1,true,b2,c,1,0,2,2
17078112,800,2,2,false,k,k,1,1,2,1
833909,4,0,0,false,k,k,2,0,3,1
17152640,14,1,1,false,b1,c,1,0,2,1
17025856,24,2,0,false,k,k,2,0,3,1
17353536,26,0,2,true,b2,c,2,0,3,1
16820608,4,0,0,false,k,k,2,0,3,1
833653,4,0,0,false,k,k,2,0,2,1
16958784,16,0,2,false,k,k,0,0,2,3
17353328,42,0,3,false,b1,c,2,0,2,1
34315264,24,1,1,false,k,k,3,0,3,1
34081536,24,2,0,false,k,k,2,1,2,1
34248704,29,2,1,false,b1,c,3,1,2,2
33622272,72,2,1,false,b2,c,1,1,3,1
17021296,22,0,2,true,b2,c,1,0,2,1
825462,14,1,1,false,b2,c,1,0,3,1
50514176,26,2,0,false,k,k,0,3,2,1
759875,40,0,2,true,b2,c,1,0,2,1
34092544,24,2,0,false,k,k,0,1,2,1
101167104,32,1,1,false,k,k,2,1,2,1
34306560,18,0,2,true,b2,c,2,1,2,1
34216960,48,1,1,false,k,k,3,2,2,1
34236672,72,1,2,false,k,k,3,1,3,1
17288032,12,1,0,false,k,k,2,0,2,1
34286592,24,2,0,false,k,k,2,1,3,2
17484160,463,3,1,true,b3,c,3,0,2,1
50973440,16,2,0,false,k,k,4,0,2,1
84645968,19,0,2,false,b1,c,1,1,4,1
763732,10,1,0,false,k,k,0,0,2,2
759636,12,1,0,false,k,k,2,0,3,2
17156736,216,1,4,false,b1,c,1,1,3,1
34089728,4,0,0,false,k,k,1,1,3,1
84579378,616,2,4,false,b1,c,2,0,3,1
17549968,10,1,0,false,k,k,4,1,2,2
34318336,328,1,2,false,b2,c,2,0,2,1
34302976,22,1,1,true,b2,c,3,1,3,1
17016944,4,0,0,false,k,k,1,1,2,1
17288064,108,1,3,false,b1,c,1,1,2,1
17021312,24,2,0,false,k,k,2,0,2,2
34388224,800,2,3,false,k,k,3,0,2,1
34305280,28,1,0,false,k,k,1,1,2,1
17152544,72,2,1,false,k,k,1,0,3,3
33949440,120,0,3,false,k,k,0,1,3,1
17598304,36,2,0,false,k,k,1,0,2,2
17602112,4,0,0,false,k,k,2,1,3,1
825189,17,1,1,false,b1,c,1,0,2,1
17353360,54,1,2,true,b1,c,2,0,2,1
50710016,28,1,1,false,k,k,0,3,2,1
100810752,48,1,2,false,k,k,0,3,2,1
17602624,24,1,1,false,k,k,1,0,2,2
17078384,8,0,1,false,k,k,1,0,3,2
34368256,17,0,2,true,b1,c,2,0,3,1
17483888,12,0,2,false,b1,c,2,0,2,1
50907904,54,1,2,false,b1,c,2,1,2,1
17025856,72,2,1,false,k,k,2,0,3,1
17353584,12,0,1,false,k,k,1,1,2,1
50382848,484,3,2,false,b3,c,1,0,3,1
101195776,8,0,1,false,k,k,2,1,3,1
833910,4,0,0,false,k,k,3,0,2,1
34285056,24,2,0,false,k,k,2,2,2,1
34375936,14,1,1,false,b1,c,2,1,2,1
17549424,24,0,2,true,b2,c,2,0,2,1
50772480,36,2,0,false,k,k,1,1,2,2
67436544,38,2,0,false,k,k,0,0,3,4
34378752,108,3,0,false,k,k,3,1,2,1
34092800,29,2,1,false,b1,c,0,1,3,1
17401680,143,0,4,true,b1,c,1,0,2,1
17462592,72,2,2,false,b1,c,0,0,2,1
690021,800,2,0,false,k,k,1,0,2,1
33958912,72,3,0,false,k,k,0,2,3,1
84510548,800,1,4,false,k,k,2,0,3,1
759909,14,0,1,false,k,k,1,0,3,1
17611408,48,3,0,false,k,k,4,1,3,1
17085744,8,1,0,false,k,k,0,0,3,3
34092032,48,3,0,false,k,k,0,1,2,1
100909056,270,3,1,false,k,k,1,3,2,1
34155520,6,0,1,false,b1,c,3,1,3,1
17218128,18,1,1,false,b1,c,2,0,2,1
34245632,24,1,1,false,b2,c,2,1,3,1
33622784,544,2,3,true,b2,c,2,1,3,1
34081536,12,1,0,false,k,k,1,1,2,1
829814,10,1,0,false,k,k,2,0,2,1
17091184,36,2,0,false,k,k,2,0,3,1
17222560,72,3,1,true,b1,c,2,0,2,1
34040832,26,0,2,true,b2,c,1,1,2,1
84562704,12,1,0,false,k,k,0,1,3,2
833892,4,0,0,false,k,k,2,0,2,1
17017216,14,1,1,false,b1,c,1,0,2,1
84510531,800,1,2,false,k,k,1,1,3,2
17157024,10,1,1,false,b1,c,2,0,3,1
16960096,60,1,2,true,b2,c,1,1,2,1
829831,4,0,0,false,k,k,1,0,2,1
17282368,108,1,3,false,b1,c,0,0,2,1
34228224,8,1,0,false,k,k,2,1,2,1
17471568,15,1,1,false,b2,c,3,1,3,2
34020096,64,0,3,false,k,k,1,1,2,1
34023424,800,1,2,false,k,k,0,0,2,1
17288096,14,0,1,false,k,k,2,0,2,1
33757696,32,2,1,false,k,k,0,1,3,2
17021584,4,0,0,false,k,k,1,1,2,1
34359296,8,0,1,false,b2,c,2,1,3,1
34212864,8,1,0,false,k,k,3,1,2,1
16881712,34,2,0,false,k,k,1,0,2,2
33954560,62,1,2,false,k,k,0,1,3,1
17484096,48,0,3,true,b2,c,2,0,3,1
33954816,96,1,2,true,b2,c,0,1,3,2
16829344,24,2,0,false,k,k,2,1,2,1
34161408,800,2,2,false,k,k,2,1,3,1
17156992,58,2,1,false,b1,c,1,1,2,1
33893120,72,0,3,true,b2,c,1,0,2,1
17593936,32,2,0,false,k,k,2,1,2,1
34318080,37,0,3,true,b1,c,3,1,2,1
17286720,24,2,0,false,k,k,1,1,2,1
34284544,72,3,0,false,k,k,1,1,2,1
16885872,36,2,0,false,k,k,0,1,2,1
16955488,12,1,0,false,k,k,1,0,2,1
34236672,670,3,3,false,b1,c,2,0,2,1
17156704,54,0,3,true,b1,c,1,0,2,2
34097664,20,2,0,false,k,k,1,1,2,1
67502080,84,1,3,true,b1,c,0,0,3,4
833651,12,1,0,false,k,k,1,0,2,1
84720208,42,0,3,true,b2,c,2,0,4,1
34235648,48,0,3,true,b2,c,1,1,2,1
17082208,36,1,1,false,k,k,1,0,3,1
17602656,29,2,1,false,b1,c,2,0,3,1
17483568,36,0,3,false,b1,c,2,0,2,1
34301952,26,0,2,true,b2,c,2,1,3,1
17532192,45,2,1,false,b1,c,1,0,2,1
16824976,8,1,0,false,k,k,2,0,2,1
17091472,492,0,3,true,b3,c,3,0,3,1
824643,8,0,1,false,k,k,2,0,3,1
755284,12,0,2,false,b1,c,0,0,3,2
17086288,16,1,1,false,k,k,1,0,2,1
17218112,48,1,2,true,b2,c,1,0,3,1
17541504,12,1,0,false,k,k,3,1,3,1
829814,36,1,1,false,k,k,1,0,2,2
17087120,36,2,0,false,k,k,1,1,2,2
750914,28,1,1,false,k,k,1,0,2,3
67764224,64,0,2,false,b3,c,3,0,2,1
17418080,36,1,1,false,k,k,2,1,2,1
34089728,18,1,1,true,b1,c,2,1,2,1
34289920,12,1,0,false,k,k,3,1,3,1
34040832,12,1,0,false,k,k,1,1,3,2
67895296,36,2,1,false,b2,c,3,0,3,1
17012576,24,0,2,false,k,k,1,0,2,2
16947296,4,0,0,false,k,k,1,1,3,2
17156192,96,3,1,true,b2,c,1,0,3,1
16960368,7,0,1,true,b2,c,2,0,2,1
834164,36,2,1,false,b1,c,1,0,3,1
16960400,56,0,3,true,b1,c,3,1,3,1
34040832,16,1,0,false,k,k,1,1,3,2
34343424,14,1,1,false,b1,c,3,0,2,1
34089728,29,2,1,false,b1,c,2,1,2,1
833381,26,0,2,true,b2,c,1,0,3,1
16956016,8,0,1,true,b2,c,1,0,2,1
50767872,64,2,1,false,k,k,1,1,3,1
17270336,8,1,0,false,k,k,0,0,4,2
694098,32,0,2,true,b2,c,1,0,3,2
17283680,36,1,1,false,k,k,2,0,2,2
34364160,580,1,4,false,b1,c,3,0,2,1
829285,24,1,1,false,k,k,1,0,3,2
17541456,4,0,0,false,k,k,3,1,2,2
829828,8,1,0,false,k,k,3,0,2,2
17611120,12,0,1,false,k,k,2,0,2,1
33818368,24,0,3,true,b1,c,0,0,2,2
17602128,32,1,2,true,b2,c,2,0,3,1
34294016,18,0,2,true,b1,c,3,1,2,1
50505728,80,2,1,false,b2,c,0,1,2,3
34364160,18,0,2,true,b1,c,2,1,2,1
17339696,34,2,0,false,k,k,1,0,2,2
17218192,24,0,2,false,k,k,2,0,3,1
50505728,119,0,4,true,b1,c,0,1,2,1
34318336,180,3,2,false,b1,c,2,0,2,1
17541184,48,1,2,false,b2,c,2,1,3,2
16881488,24,2,0,false,k,k,0,1,3,2
16959872,4,0,0,false,k,k,1,0,2,1
34347776,48,1,1,false,k,k,1,1,2,1
51095808,12,1,0,false,k,k,4,3,2,1
17418816,36,2,1,false,b1,c,3,0,2,1
17086832,52,0,3,true,b2,c,1,0,3,1
34240768,97,0,4,true,b1,c,2,1,2,1
101076992,20,1,1,false,k,k,1,1,2,1
34298880,48,0,3,true,b2,c,1,1,3,1
16820304,42,2,1,false,b2,c,0,0,3,1
34286080,24,2,0,false,k,k,2,1,2,1
17025104,34,2,0,false,k,k,1,0,2,1
34387712,32,2,0,false,k,k,3,1,2,1
34216704,36,1,1,false,k,k,3,2,2,1
16824944,16,1,1,false,k,k,1,1,2,1
17091184,18,1,1,false,k,k,2,0,2,1
694339,8,0,1,true,b2,c,1,0,2,3
34302464,60,1,2,false,k,k,1,1,2,1
33949440,8,1,0,false,k,k,0,2,2,1
17288032,10,1,0,false,k,k,1,1,4,1
17288032,8,0,1,false,k,k,1,1,4,1
67764224,575,2,4,true,b2,c,3,1,2,1
33901568,72,2,1,false,b2,c,1,1,2,1
17091472,36,1,1,false,k,k,2,0,2,1
17008464,12,1,0,false,k,k,0,0,3,1
17287808,102,1,2,false,k,k,1,0,3,2
17353616,72,1,2,false,k,k,1,1,2,1
17419136,14,1,0,false,k,k,4,1,2,1
17418864,10,1,0,false,k,k,3,0,2,1
67305472,10,0,1,false,k,k,2,0,3,2
50579968,10,1,1,false,b1,c,2,1,2,1
34081792,36,2,1,false,b1,c,1,1,3,1
33621504,29,2,1,false,b1,c,0,0,3,4
34245376,8,1,0,false,k,k,4,1,3,3
825172,12,0,1,false,k,k,1,0,3,2
33962240,24,0,2,false,b2,c,1,1,2,1
833908,24,2,0,false,k,k,3,0,2,1
17156752,24,2,0,false,k,k,1,1,2,1
17017200,37,0,3,true,b1,c,2,0,3,1
34311168,24,1,1,true,b2,c,3,1,2,1
17283456,24,1,1,false,k,k,2,0,2,2
33954048,800,3,3,false,k,k,1,0,2,1
17549424,4,0,0,false,k,k,2,0,3,1
834149,8,1,0,false,k,k,2,0,2,1
833875,8,0,1,true,b2,c,2,0,3,2
16824160,18,1,1,false,k,k,1,0,3,1
34212608,18,1,1,false,b1,c,2,1,2,1
17143920,14,1,1,false,b1,c,1,0,2,2
34178560,38,1,1,false,b1,c,1,1,2,1
829796,60,3,0,false,k,k,2,0,3,2
67305472,52,1,2,true,b2,c,1,1,3,3
17288096,26,2,0,false,k,k,2,1,2,1
17086800,36,2,1,false,b1,c,2,0,3,1
34249472,64,1,1,false,k,k,3,1,3,1
17025088,72,3,0,false,k,k,0,1,2,1
16960080,14,1,0,false,k,k,1,1,2,1
17077840,48,0,3,true,b2,c,1,0,2,1
34023680,132,2,1,false,k,k,1,1,3,1
825170,12,1,0,false,k,k,1,0,3,3
17414784,36,0,3,true,b1,c,4,1,2,2
16951680,48,1,2,true,b2,c,1,0,2,1
17025936,4,0,0,false,k,k,1,1,3,1
101257216,800,2,1,false,k,k,1,1,3,2
67698688,120,1,3,false,b2,c,0,1,2,2
17091216,312,3,2,false,b1,c,1,1,3,2
67567616,36,1,1,false,k,k,1,0,3,2
34167296,24,1,1,false,k,k,2,1,3,1
17287552,21,1,1,false,b1,c,1,1,2,2
34249728,800,2,1,false,k,k,4,1,2,1
34219008,26,0,2,true,b2,c,1,1,3,1
101212160,48,2,1,false,k,k,0,5,2,1
34167552,24,0,2,true,b2,c,2,0,3,2
17541456,36,2,1,false,b1,c,3,0,2,2
17287808,14,0,1,false,k,k,1,1,2,1
17222512,24,2,0,false,k,k,1,1,3,1
17479472,24,1,1,false,b2,c,1,0,2,1
51165184,4,0,0,false,k,k,4,3,2,1
34380544,29,2,1,false,b1,c,4,1,2,1
17413920,4,0,0,false,k,k,2,1,2,3
34241280,36,2,0,false,k,k,3,1,2,1
17349216,14,1,0,false,k,k,1,1,2,1
34167552,24,0,2,true,b2,c,2,0,3,2
17157008,14,1,0,false,k,k,3,0,2,1
16951408,12,1,0,false,k,k,0,1,2,1
17417808,4,0,0,false,k,k,2,0,4,2
50706432,800,2,1,false,k,k,0,1,3,2
84440368,20,0,2,true,b2,c,0,0,3,1
16894336,8,1,0,false,k,k,1,1,2,1
17287264,45,0,3,false,b1,c,1,0,3,1
34150912,137,0,4,true,b1,c,1,1,3,1
33971200,48,3,0,false,k,k,1,1,2,1
34171904,800,3,1,false,k,k,2,1,2,1
101015552,8,1,0,false,k,k,0,5,2,1
34032128,24,2,0,false,k,k,1,2,3,1
17601568,132,2,1,false,k,k,2,0,2,2
34089984,96,1,2,false,k,k,1,1,2,1
101097472,412,0,3,false,b3,c,2,1,3,1
33892608,6,0,1,false,b1,c,1,1,3,1
834149,10,1,1,false,b1,c,2,0,2,1
17410128,12,1,0,false,k,k,1,0,4,1
34351872,42,0,3,true,b2,c,4,1,2,1
16893760,10,1,0,false,k,k,0,1,3,1
17410160,48,3,0,false,k,k,2,0,3,1
17480064,4,0,0,false,k,k,3,1,2,2
759924,36,2,1,false,b1,c,1,0,3,2
33897216,66,1,1,false,k,k,1,2,3,1
17286736,53,1,2,false,b1,c,1,0,3,1
34380288,168,1,2,false,b2,c,3,1,2,1
17349232,24,2,0,false,k,k,1,1,2,1
17548608,36,2,1,false,b1,c,2,1,4,1
16958784,800,2,1,false,k,k,1,0,2,1
34085888,38,0,2,false,k,k,0,1,3,1
67502080,96,1,3,false,b2,c,0,0,3,4
67305472,424,2,1,true,b3,c,2,1,2,3
16942944,4,0,0,false,k,k,0,1,2,3
17156416,24,2,0,false,k,k,1,0,2,3
34080512,40,2,0,false,k,k,0,1,3,1
84718881,17,1,1,false,b1,c,2,0,4,1
829282,24,0,2,false,k,k,1,0,3,1
50579456,16,0,1,false,b2,c,1,1,2,1
825172,21,1,1,false,b1,c,2,0,3,1
17353360,6,0,1,true,b1,c,2,0,2,1
17483840,14,1,1,false,b1,c,2,0,2,1
17021312,12,0,1,false,k,k,1,1,2,1
834181,4,0,0,false,k,k,2,0,2,1
17348432,800,1,3,false,k,k,0,0,2,2
17090384,800,4,2,false,k,k,1,1,2,1
34214912,4,0,0,false,k,k,1,1,2,1
84505632,26,2,0,false,k,k,2,0,4,1
34175744,8,1,0,false,k,k,3,1,2,1
34372096,72,3,0,false,k,k,3,0,2,1
17598304,48,0,3,false,b1,c,1,0,3,1
101453824,12,1,1,false,b1,c,3,3,2,1
17082480,14,0,1,false,k,k,0,1,2,2
16885600,4,0,0,false,k,k,0,1,2,1
17401680,108,1,2,false,k,k,1,0,2,1
17157024,24,2,0,false,k,k,1,1,2,1
67436544,12,0,1,false,k,k,0,0,3,4
34347520,36,1,1,false,k,k,2,1,4,1
101400576,198,1,3,true,b1,c,1,1,3,1
763747,4,0,0,false,k,k,1,0,3,1
51091456,800,3,2,false,k,k,2,0,3,1
17549936,216,3,1,false,k,k,2,0,3,1
34355968,34,2,0,false,k,k,2,0,2,1
17593664,108,0,4,false,b1,c,1,0,2,1
833654,4,0,0,false,k,k,1,0,2,2
17549904,30,1,1,false,k,k,3,0,2,1
34216704,72,1,2,true,b2,c,2,1,2,1
67764224,680,3,3,true,b1,c,3,1,2,1
829829,8,0,1,true,b2,c,1,0,3,1
100700160,48,0,3,true,b1,c,1,3,2,2
33954304,16,1,1,false,k,k,1,1,2,1
834165,12,1,0,false,k,k,2,0,3,1
67764224,12,1,0,false,k,k,2,1,2,3
624484,4,0,0,false,k,k,1,0,2,3
17606496,800,3,2,false,k,k,1,0,2,1
16959600,12,1,0,false,k,k,1,1,3,1
816724,60,2,1,false,b2,c,0,0,2,1
34170880,64,2,1,false,k,k,1,0,3,3
17483328,14,1,1,false,b1,c,2,1,2,1
34036480,72,3,0,false,k,k,1,1,2,1
833380,12,1,0,false,k,k,1,0,2,1
34388480,616,4,2,false,b1,c,3,0,3,1
50382080,54,0,3,true,b1,c,0,1,2,2
34313984,120,2,2,false,k,k,2,1,3,1
833927,56,1,1,false,k,k,2,0,3,1
33823232,800,2,2,false,k,k,1,0,3,2
759875,72,1,2,false,k,k,1,0,2,1
34106368,36,1,2,false,b1,c,1,1,2,1
16824960,16,0,2,false,k,k,1,0,3,1
34245376,44,1,2,true,b2,c,3,1,2,1
759924,18,0,2,true,b1,c,1,0,2,1
84641602,800,2,2,false,k,k,0,1,3,1
51104256,8,0,1,true,b2,c,4,3,2,1
833654,4,0,0,false,k,k,1,0,2,2
17347632,16,1,1,false,k,k,1,0,2,2
825462,144,0,4,false,b2,c,1,0,3,1
34343168,6,0,1,false,b1,c,3,1,3,1
16824960,10,0,1,true,b2,c,2,0,3,1
51034368,24,1,1,false,k,k,4,3,2,1
50816256,72,0,4,false,b1,c,0,1,3,1
17541504,10,1,0,false,k,k,3,0,2,3
694356,14,1,1,false,b1,c,1,0,2,1
67895296,216,0,4,true,b2,c,5,2,3,1
16894880,72,1,2,true,b1,c,1,1,2,1
34101504,24,1,1,true,b2,c,1,1,3,1
33622784,16,1,1,false,b2,c,1,1,2,2
67829760,36,2,1,false,b2,c,2,1,2,2
17413440,4,0,0,false,k,k,3,1,2,1
51156992,48,2,1,false,k,k,3,1,3,1
17417808,6,0,1,false,b1,c,2,0,3,2
834181,44,1,1,false,k,k,1,0,2,1
33827840,24,2,0,false,k,k,1,1,2,1
17593664,288,1,3,false,b1,c,1,0,2,1
834183,14,1,0,false,k,k,1,0,2,1
100671488,6,0,1,false,b1,c,0,3,2,3
50505728,8,1,0,false,k,k,0,3,2,1
34081024,6,0,1,false,b1,c,0,1,2,1
17536048,562,1,4,false,b2,c,2,0,2,1
16959856,18,0,2,true,b1,c,1,0,2,2
17549936,18,1,1,false,b1,c,2,1,2,1
34346752,360,3,2,false,b2,c,0,1,3,1
17467184,4,0,0,false,k,k,2,1,3,1
33831680,16,0,1,false,k,k,1,1,3,1
34236672,800,1,3,false,k,k,2,1,2,2
34163712,12,1,0,false,k,k,2,1,2,1
51016704,38,0,2,false,k,k,1,0,2,1
833364,8,1,0,false,k,k,1,0,2,2
50383616,19,0,2,false,b1,c,2,0,2,1
17091440,6,0,1,false,b1,c,1,0,2,1
50449152,24,0,2,true,b2,c,1,1,2,1
825462,26,0,2,true,b2,c,2,0,3,1
833620,80,2,1,false,k,k,1,0,2,2
17353568,12,1,0,false,k,k,2,0,2,1
751186,4,0,0,false,k,k,1,0,2,2
67698688,48,0,3,false,b1,c,0,0,3,2
101474304,800,4,2,false,k,k,2,2,3,1
84720278,72,3,0,false,k,k,3,1,3,1
84711524,196,1,3,false,b3,c,1,0,3,1
67829760,568,3,3,false,b1,c,2,1,2,1
17283728,4,0,0,false,k,k,2,1,3,1
50628352,12,0,1,false,k,k,0,1,2,2
33757696,26,2,0,false,k,k,0,2,3,1
17478704,36,0,3,false,b1,c,2,0,3,2
84571169,145,0,4,true,b1,c,2,1,3,1
16894880,4,0,0,false,k,k,1,1,3,1
33758208,6,0,1,false,b1,c,2,1,3,1
17221744,12,1,0,false,k,k,0,0,4,2
755267,8,0,1,false,k,k,1,0,2,3
34379776,24,0,3,false,b1,c,3,1,2,1
17218096,8,0,1,false,k,k,1,1,3,1
17152112,26,0,2,true,b2,c,1,0,2,1
34290176,800,2,1,false,k,k,3,2,2,1
34309888,36,1,1,false,k,k,2,1,2,1
833927,36,2,1,false,b1,c,2,0,3,1
17413968,48,0,3,false,k,k,2,0,3,1
34387712,99,1,3,false,b1,c,2,1,2,1
17602592,800,1,1,false,k,k,1,0,2,3
17536592,12,1,0,false,k,k,3,1,3,1
84436274,12,0,2,true,b1,c,1,0,3,2
16828752,4,0,0,false,k,k,1,0,3,3
84440368,54,2,1,false,b1,c,0,1,4,1
17287776,72,0,4,false,b1,c,1,0,3,1
16960128,96,3,0,false,k,k,1,1,2,1
34211328,124,1,3,false,k,k,0,1,3,1
34388224,508,1,4,false,b3,c,3,0,2,1
17484128,42,0,3,true,b1,c,3,1,2,1
34085376,43,1,2,false,b1,c,0,2,2,1
34233088,8,1,0,false,k,k,3,2,2,1
16881504,12,1,0,false,k,k,0,1,3,3
764022,12,1,0,false,k,k,2,0,2,2
34105856,562,2,3,true,b2,c,2,1,2,2
16894832,24,2,0,false,k,k,2,0,2,1
17352528,168,2,2,false,k,k,0,0,3,1
17541216,70,2,1,false,k,k,2,0,3,1
84720211,14,1,1,false,b1,c,3,0,5,1
34387968,48,0,3,true,b2,c,3,1,3,1
17414784,66,1,2,true,b2,c,2,0,2,1
84510545,20,0,2,true,b2,c,0,0,3,1
17549648,30,2,0,false,k,k,3,1,2,1
834197,12,1,0,false,k,k,3,0,2,1
17261872,72,1,2,false,k,k,0,0,2,2
34036480,18,0,2,true,b1,c,1,2,3,1
33884928,25,0,2,true,b2,c,2,1,2,1
17222272,26,2,0,false,k,k,1,0,3,2
34315264,72,1,2,false,k,k,4,1,2,2
33762304,120,0,4,true,b2,c,2,0,3,1
17222272,4,0,0,false,k,k,2,0,3,1
17340240,14,1,1,false,b1,c,1,0,2,2
16960400,108,2,1,false,k,k,2,1,2,1
33818624,12,0,2,false,b1,c,0,0,3,2
17419136,24,0,2,false,k,k,3,0,2,1
67895296,12,0,1,false,k,k,4,0,4,1
34163712,72,1,2,false,k,k,2,1,2,1
50973184,48,0,3,false,b2,c,4,1,2,2
16828752,4,0,0,false,k,k,1,0,3,3
17218128,168,1,2,false,k,k,2,0,2,1
34036480,72,3,0,false,k,k,2,0,2,1
33688320,40,2,0,false,k,k,1,0,2,3
17091168,24,2,0,false,k,k,2,0,2,2
17270336,16,2,0,false,k,k,0,0,3,2
34225152,36,2,0,false,k,k,3,2,3,1
34220288,16,0,2,false,b2,c,2,0,2,1
34026496,800,3,1,false,k,k,0,1,2,2
34237440,562,2,3,false,b2,c,3,0,2,1
16947008,18,0,2,true,b1,c,1,0,2,2
34216960,800,3,3,false,k,k,1,1,3,1
17606448,12,1,0,false,k,k,2,1,2,2
17607040,14,1,1,false,b1,c,3,0,3,2
17288080,24,2,0,false,k,k,2,1,3,1
17283728,4,0,0,false,k,k,1,1,2,2
16955776,4,0,0,false,k,k,2,0,3,1
17221712,48,0,3,true,b2,c,1,0,2,2
16894864,26,2,0,false,k,k,2,0,2,1
17143872,78,1,2,true,b1,c,1,1,2,1
33756672,32,2,0,false,k,k,0,1,2,2
17155632,24,0,2,true,b2,c,0,1,2,2
759926,12,1,0,false,k,k,1,0,4,1
34105856,21,0,2,true,b2,c,2,1,2,1
100818944,800,1,4,false,k,k,0,2,2,1
17288032,16,0,2,true,b2,c,2,0,2,1
33950464,12,0,1,false,k,k,1,1,3,1
17199904,6,0,1,false,b1,c,0,0,3,2
764277,6,0,1,false,b1,c,2,0,2,1
101408768,553,2,3,true,b2,c,2,1,3,1
34366720,10,1,1,false,b1,c,1,2,2,1
17483872,12,1,0,false,k,k,2,0,2,1
17213824,4,0,0,false,k,k,1,1,3,1
16942944,36,1,1,false,k,k,0,1,2,1
17419136,800,4,1,false,k,k,2,0,3,1
34294784,800,2,1,false,k,k,2,0,3,1
34298368,16,0,2,true,b2,c,2,1,2,1
16956016,24,2,0,false,k,k,1,0,2,1
17091488,28,1,1,false,k,k,2,1,4,1
17549408,72,0,3,true,b2,c,2,0,3,1
33962752,24,0,2,true,b2,c,2,0,3,1
51165184,8,0,1,false,k,k,4,3,2,1
17283168,12,1,0,false,k,k,1,0,3,2
34081280,800,2,3,false,k,k,0,1,2,2
17020992,6,0,1,false,b1,c,0,1,2,1
763203,4,0,0,false,k,k,2,0,2,1
17611104,18,1,1,false,b1,c,3,0,2,1
34028032,10,0,1,false,k,k,1,1,2,1
100909056,24,1,1,false,k,k,1,3,2,1
17021552,6,0,1,false,b1,c,2,0,2,2
101355520,778,1,4,true,b1,c,4,1,2,1
34036480,800,2,1,false,k,k,2,0,2,1
17091216,90,2,1,false,k,k,1,1,3,1
834165,12,1,0,false,k,k,2,0,3,1
50448640,6,0,1,false,b1,c,1,1,2,1
34310656,24,2,0,false,k,k,3,1,3,1
33961216,48,0,3,false,b1,c,0,1,2,1
34089728,12,0,1,false,k,k,1,1,3,1
34388480,48,0,3,false,b2,c,4,1,3,1
16894560,96,1,2,true,b1,c,1,0,2,1
34360064,72,3,0,false,k,k,3,1,3,1
