@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountOpponent numeric
@attribute BetCountPlayer numeric
@attribute OpponentOnButton {true,false}
@attribute LastActionOpponent {f,k,c,b1,b2,b3}
@attribute LastActionPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired {true,false}
@attribute DeckSuited numeric
@attribute GameStage {pf,fp,tn,rv}

@data
b3,98,3,2,false,b1,k,624434,false,1,rv
f,9,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,false,b2,c,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,623360,false,1,fp
c,24,0,2,true,b2,k,623360,false,1,fp
k,34,0,2,true,b2,c,759856,false,1,tn
f,63,0,3,true,b2,k,759856,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,692224,false,1,fp
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,12,2,0,true,c,b2,672000,false,1,fp
k,84,2,0,true,c,b2,693264,false,1,tn
k,84,2,0,true,k,k,693569,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,475648,false,1,fp
c,20,1,1,false,b1,k,619552,false,1,tn
k,28,1,1,false,k,c,759618,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,16871424,false,1,fp
f,22,0,2,true,b1,k,16871424,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,832512,false,1,fp
f,17,0,2,true,b1,k,832512,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
b2,10,1,1,true,b2,?,0,false,1,pf
b2,36,2,1,true,c,b2,685312,false,1,fp
b2,108,3,1,true,c,b2,685328,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,28,1,1,false,b2,b2,0,false,1,pf
b2,44,2,1,false,k,c,692480,false,1,fp
b1,108,3,1,false,k,b2,693520,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,615680,false,1,fp
f,25,0,2,true,b2,k,615680,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,17534976,false,1,fp
k,4,0,0,true,k,k,17536000,false,1,tn
k,4,0,0,true,k,k,17536576,false,1,rv
f,7,0,1,true,b2,k,17536576,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,410112,false,1,fp
c,7,0,1,true,b2,k,410112,false,1,fp
k,10,0,1,true,b2,c,410112,false,1,tn
b2,10,1,1,true,k,k,615456,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,611328,false,1,fp
k,4,0,0,true,k,k,611328,false,1,tn
k,4,0,0,true,k,k,611376,false,1,rv
f,7,0,1,true,b2,k,611376,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,28,1,1,false,b2,b2,0,false,1,pf
b1,44,2,1,false,k,c,135168,false,1,fp
b1,72,3,1,false,k,b1,467200,false,1,tn
b3,144,4,1,false,k,b1,16871936,false,1,rv
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,794624,false,1,fp
b2,4,1,0,true,k,k,815616,false,1,tn
k,12,1,0,true,c,b2,815632,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,832768,false,1,fp
f,18,0,2,true,b2,k,832768,false,1,fp
f,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b1,12,2,0,true,c,b2,344576,false,1,fp
b1,24,3,0,true,c,b1,480288,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
k,14,0,1,false,k,c,749568,false,1,fp
k,14,0,1,false,k,k,750848,false,1,tn
c,17,0,2,false,b1,k,833360,false,1,rv
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,false,k,c,753664,false,1,fp
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,24,1,1,false,b2,b2,0,false,1,pf
f,55,1,2,false,b1,c,758016,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,684288,false,1,fp
k,14,0,1,true,k,k,16885504,false,1,tn
b1,14,1,1,true,k,k,16885552,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,619008,false,1,fp
b1,10,1,1,true,k,k,624416,false,1,tn
k,24,1,1,true,c,b1,759922,false,1,rv
f,44,1,2,true,b2,k,759922,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,672000,false,1,fp
k,4,0,0,false,k,k,17080576,false,1,tn
k,4,0,0,false,k,k,17080848,false,1,rv
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,833536,false,1,fp
k,12,1,0,false,k,k,833568,false,1,tn
f,14,1,1,false,b1,k,17549344,false,1,rv
b2,4,1,0,true,c,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,833280,false,1,fp
k,14,0,1,true,k,k,833328,false,1,tn
b2,14,1,1,true,k,k,17549104,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,750080,false,1,fp
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,679936,false,1,fp
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,802816,false,1,fp
f,8,0,1,true,b2,k,802816,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
c,24,1,1,false,b2,b2,0,false,1,pf
k,36,1,1,false,k,c,618752,false,1,fp
f,62,1,2,false,b2,k,825104,false,1,tn
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,26,1,1,false,b2,b2,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,10,0,1,false,b2,c,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,828928,false,1,fp
k,10,0,1,true,k,k,834144,false,1,tn
b1,10,1,1,true,k,k,834144,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,832768,false,1,fp
k,4,0,0,true,k,k,833616,false,1,tn
f,7,0,1,true,b2,k,833616,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,19,1,1,false,b1,b2,17563648,false,1,fp
f,7,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
f,24,0,2,false,b2,c,17072128,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,16793600,false,1,fp
c,25,0,2,true,b2,k,16793600,false,1,fp
k,36,0,2,true,b2,c,16794112,false,1,tn
b3,36,1,2,true,k,k,16815136,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,614656,false,1,fp
f,25,0,2,true,b2,k,614656,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,17592320,false,1,fp
f,7,0,1,false,b2,k,17593600,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,737792,false,1,fp
f,25,0,2,true,b2,k,737792,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,false,b2,c,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
c,62,1,2,true,b2,b2,0,false,1,pf
k,88,1,2,true,b2,c,758016,false,1,fp
k,88,1,2,true,k,k,764176,false,1,tn
c,163,1,3,true,b2,k,764176,false,1,tn
b3,238,2,3,true,b2,c,764289,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,26,1,1,false,b2,b2,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,692736,false,1,fp
c,24,0,2,true,b2,k,692736,false,1,fp
k,34,0,2,true,b2,c,829728,false,1,tn
b1,34,1,2,true,k,k,829729,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,24,1,1,false,b2,b2,0,false,1,pf
k,36,1,1,false,k,c,750848,false,1,fp
k,36,1,1,false,k,k,750880,false,1,tn
k,36,1,1,false,k,k,750881,false,1,rv
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,758016,false,1,fp
b2,4,1,0,true,c,?,0,false,1,pf
b2,12,2,0,true,c,b2,680448,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,685056,false,1,fp
k,8,1,0,false,k,b1,685056,false,1,tn
k,8,1,0,false,k,k,689984,false,1,rv
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,811008,false,1,fp
k,4,0,0,false,k,k,824832,false,1,tn
b1,4,1,0,false,k,k,824848,false,1,rv
b2,4,1,0,true,c,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
f,27,0,2,false,b2,c,764160,false,1,fp
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,606208,false,1,fp
f,7,0,1,true,b2,k,606208,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
f,24,1,1,false,b2,b2,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,819456,false,1,fp
k,4,0,0,true,k,k,820240,false,1,tn
k,4,0,0,true,k,k,829505,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,554240,false,1,fp
b1,4,1,0,false,k,k,821072,false,1,tn
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,820736,false,1,fp
k,10,0,1,true,k,k,833632,false,1,tn
k,10,0,1,true,k,k,17549408,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
b2,14,1,1,false,k,c,689920,false,1,fp
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,8,0,1,false,b2,c,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,680448,false,1,fp
k,10,0,1,true,k,k,693792,false,1,tn
k,10,0,1,true,k,k,694114,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
b2,12,1,1,false,k,c,550144,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,553728,false,1,fp
k,14,0,1,true,k,k,17330944,false,1,tn
f,25,0,2,true,b2,k,17330944,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,344832,false,1,fp
k,24,2,0,false,k,b1,545840,false,1,tn
k,24,2,0,false,k,k,545842,false,1,rv
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,554496,false,1,fp
k,4,0,0,true,k,k,554544,false,1,tn
b1,4,1,0,true,k,k,554545,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,17313792,false,1,fp
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,545024,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,754176,false,1,fp
k,14,0,1,true,k,k,754176,false,1,tn
f,27,0,2,true,b2,k,754176,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,26,1,1,false,b2,b2,0,false,1,pf
b1,40,2,1,false,k,c,811008,false,1,fp
b1,72,3,1,false,k,b1,828928,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,811008,false,1,fp
k,14,0,1,true,k,k,16827904,false,1,tn
f,25,0,2,true,b2,k,16827904,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,483328,false,1,fp
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
k,12,1,0,true,c,b2,554240,false,1,fp
k,12,1,0,true,k,k,554272,false,1,tn
b1,12,2,0,true,k,k,554290,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,825088,false,1,fp
f,18,0,2,true,b2,k,825088,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,17256448,false,1,fp
b1,4,1,0,false,k,k,17257216,false,1,tn
b2,10,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,606720,false,1,fp
c,17,0,2,true,b1,k,606720,false,1,fp
k,24,0,2,true,b1,c,16946176,false,1,tn
k,24,0,2,true,k,k,16959808,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,746752,false,1,fp
k,12,1,0,false,k,k,751184,false,1,tn
c,14,1,1,false,b1,k,751188,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,602112,false,1,fp
c,23,0,2,true,b1,k,602112,false,1,fp
k,32,0,2,true,b1,c,611072,false,1,tn
c,57,0,3,true,b2,k,611072,false,1,tn
k,82,0,3,true,b2,c,615728,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,24,1,1,false,b2,b2,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,689152,false,1,fp
k,10,0,1,true,k,k,17343488,false,1,tn
b1,10,1,1,true,k,k,17343504,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,763136,false,1,fp
k,10,0,1,true,k,k,17152512,false,1,tn
b2,10,1,1,true,k,k,17152560,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,663808,false,1,fp
c,24,0,2,true,b2,k,663808,false,1,fp
k,34,0,2,true,b2,c,672272,false,1,tn
k,34,0,2,true,k,k,672545,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,false,b2,c,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,820992,false,1,fp
k,4,0,0,true,k,k,821072,false,1,tn
b2,4,1,0,true,k,k,821073,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,750080,false,1,fp
k,8,1,0,false,k,b1,750368,false,1,tn
c,10,1,1,false,b1,k,17020704,false,1,rv
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,746496,false,1,fp
b1,4,1,0,true,k,k,746544,false,1,tn
f,16,1,1,true,b2,b1,746544,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,false,b2,c,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,16863232,false,1,fp
c,23,0,2,true,b1,k,16863232,false,1,fp
k,32,0,2,true,b1,c,16889088,false,1,tn
b3,32,1,2,true,k,k,33889024,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,550144,false,1,fp
k,12,1,0,false,k,k,554576,false,1,tn
k,12,1,0,false,k,k,755557,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,17256448,false,1,fp
f,23,0,2,true,b1,k,17256448,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,16785408,false,1,fp
k,4,0,0,false,k,k,16806400,false,1,tn
c,6,0,1,false,b1,k,16806688,false,1,rv
b2,12,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,17182720,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,754688,false,1,fp
k,14,0,1,true,k,k,17531904,false,1,tn
k,14,0,1,true,k,k,17537088,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,16826368,false,1,fp
f,7,0,1,true,b2,k,16826368,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,553472,false,1,fp
k,14,0,1,true,k,k,821024,false,1,tn
f,26,0,2,true,b2,k,821024,false,1,tn
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,610816,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,807168,false,1,fp
f,23,0,2,true,b1,k,807168,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
c,28,1,1,false,b2,b2,0,false,1,pf
k,44,1,1,false,k,c,475136,false,1,fp
k,44,1,1,false,k,k,553984,false,1,tn
b1,62,2,2,false,b1,k,554000,false,1,rv
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,475136,false,1,fp
b1,12,2,0,false,k,k,816128,false,1,tn
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,false,k,c,266240,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,17387520,false,1,fp
b2,12,2,0,false,k,k,17417472,false,1,tn
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,819200,false,1,fp
k,4,0,0,true,k,k,17596416,false,1,tn
f,7,0,1,true,b2,k,17596416,false,1,tn
c,3,0,0,false,?,?,0,false,1,pf
c,10,0,1,false,b2,c,0,false,1,pf
k,16,0,1,false,k,c,758528,false,1,fp
c,28,0,2,false,b2,k,759344,false,1,tn
b2,40,1,2,false,k,c,759651,false,1,rv
f,7,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
b1,36,2,1,true,c,b2,623872,false,1,fp
f,127,2,2,true,b2,b1,623872,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,537088,false,1,fp
b2,10,1,1,true,k,k,623392,false,1,tn
c,3,0,0,false,?,?,0,false,1,pf
c,10,0,1,false,b2,c,0,false,1,pf
c,30,0,2,false,b2,c,17387520,false,1,fp
f,75,0,3,false,b1,c,17388544,false,1,tn
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,16781312,false,1,fp
k,4,0,0,true,k,k,16822528,false,1,tn
b2,4,1,0,true,k,k,16822800,false,1,rv
c,17,1,1,true,b1,b2,16822800,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
k,12,0,1,false,k,c,753664,false,1,fp
f,21,0,2,false,b2,k,833536,false,1,tn
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,667904,false,1,fp
k,10,0,1,true,k,k,667904,false,1,tn
f,19,0,2,true,b2,k,667904,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,471040,false,1,fp
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,815872,false,1,fp
k,4,0,0,true,k,k,816176,false,1,tn
b1,4,1,0,true,k,k,17090352,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
f,8,0,1,false,b2,c,0,false,1,pf
b3,4,1,0,true,c,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,828928,false,1,fp
k,8,1,0,false,k,b1,829280,false,1,tn
c,10,1,1,false,b1,k,17483616,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,17260544,false,1,fp
b1,12,2,0,false,k,k,17260544,false,1,tn
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
b2,14,1,1,false,k,c,17530880,false,1,fp
f,68,1,2,false,b2,b2,17530880,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,688896,false,1,fp
k,14,0,1,true,k,k,17343232,false,1,tn
f,25,0,2,true,b2,k,17343232,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,757760,false,1,fp
b2,12,2,0,false,k,k,758016,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,753664,false,1,fp
c,25,0,2,true,b2,k,753664,false,1,fp
k,36,0,2,true,b2,c,755200,false,1,tn
c,68,0,3,true,b2,k,755200,false,1,tn
k,100,0,3,true,b2,c,755264,false,1,rv
c,137,0,4,true,b1,k,755264,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,17129472,false,1,fp
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,17481728,false,1,fp
k,10,0,1,true,k,k,17483776,false,1,tn
b1,10,1,1,true,k,k,17483872,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,17498112,false,1,fp
k,14,0,1,true,k,k,17502208,false,1,tn
k,14,0,1,true,k,k,17531136,false,1,rv
b2,38,1,2,true,b2,k,17531136,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,750080,false,1,fp
k,12,1,0,false,k,k,759584,false,1,tn
c,14,1,1,false,b1,k,759650,false,1,rv
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,270336,false,1,fp
b2,24,3,0,false,k,b1,410112,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,16924672,false,1,fp
b3,32,1,2,true,b1,k,16924672,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,414208,false,1,fp
c,26,0,2,true,b2,k,414208,false,1,fp
k,38,0,2,true,b2,c,812320,false,1,tn
f,72,0,3,true,b2,k,812320,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,794880,false,1,fp
b1,10,1,1,true,k,k,823824,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,8,0,1,true,b2,?,0,false,1,pf
k,12,0,1,true,b2,c,820992,false,1,fp
k,12,0,1,true,k,k,821024,false,1,tn
k,12,0,1,true,k,k,821074,false,1,rv
f,22,0,2,true,b2,k,821074,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
k,12,0,1,false,k,c,409600,false,1,fp
b2,12,1,1,false,k,k,549888,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,832256,false,1,fp
b2,14,1,1,true,k,k,833840,false,1,tn
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,758528,false,1,fp
k,4,0,0,false,k,k,758544,false,1,tn
b2,4,1,0,false,k,k,758544,false,1,rv
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
