@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute ActionCount numeric
@attribute DeckStrength numeric

@data
833654,4,9,833636
825459,8,9,815905
84580180,216,11,17471056
17410160,108,10,694336
34368000,224,12,17220608
17610320,14,9,17610256
17601824,10,9,17601824
17199904,24,9,406032
764277,36,9,763186
834199,34,10,833377
33887744,16,9,16868656
34154496,648,13,623904
17082208,14,9,685378
17222528,32,11,833378
101130240,152,12,34023424
34031104,10,9,17069568
16824656,72,11,16823568
33954560,36,9,16873024
33970944,62,10,17216528
34108672,144,11,34092288
34093824,62,10,34087680
34106112,48,10,755280
17353072,8,9,17352464
17217920,108,10,17216800
34347264,134,13,16893488
833637,16,9,755009
17549648,10,10,833873
17021568,48,11,17016832
17478976,24,9,17478928
17352528,62,10,17322752
50702592,96,11,17143568
17478960,24,11,17453584
17156720,16,10,17155856
17087120,12,10,17087008
17410128,12,10,694356
17283680,16,9,17282560
17471568,124,13,693553
17147744,24,10,17130256
16960352,24,9,16959024
17078352,14,9,611360
16828800,96,10,624144
34035968,38,10,17143920
34032640,26,10,17286720
17078384,24,10,624448
755539,108,10,755538
34032128,62,10,17082112
34221056,16,9,16955952
17021568,24,9,17021552
34105856,50,11,17209392
67698688,174,12,620115
33621504,34,11,410128
821091,10,9,820784
33966848,12,9,33966336
16955184,26,10,471568
34089984,144,12,17353472
34384128,72,10,17483616
17025680,8,10,17025376
50711296,144,11,17157024
34232320,72,11,689744
34163456,16,9,17413696
759925,24,9,759856
33888768,102,10,16885792
829797,70,9,824916
34146816,136,11,17409024
17157008,36,10,833873
17283456,72,10,755488
50968576,108,9,17414208
829797,60,9,615729
17274944,22,10,624449
67502080,130,10,414768
34294272,40,10,17540112
67502080,10,9,67502080
67764224,72,11,17344832
17208624,24,9,611104
33958656,22,10,33957888
50514176,12,10,16959248
17484144,98,11,829809
34036224,10,10,694100
17148288,8,9,17148272
34347776,8,9,34346752
67502080,72,11,755282
17471040,36,10,17457920
17156976,4,9,17154848
34370816,36,9,34346752
17353024,12,9,825393
50645760,34,10,17090608
34170624,98,11,620048
833652,16,9,820256
829830,24,9,820752
17156736,14,9,821075
34243840,4,9,34242816
17025408,14,9,825459
17417792,36,9,824898
34229248,36,10,17471040
17222256,16,9,685649
16890208,72,9,16890208
67764224,800,12,694371
829831,16,9,690003
17536576,24,10,759363
33688576,8,9,33688576
67764224,26,10,17401696
17549952,800,13,763971
33825024,10,10,16859648
17012832,24,10,17012240
34294784,26,10,34293760
17087104,800,11,764018
17217360,24,10,751186
16960416,12,9,16955984
16894848,8,10,16893744
17283728,146,12,759600
34248448,22,10,17471328
16829328,20,10,833840
17606496,72,9,829280
67633152,72,11,751188
67371008,24,10,607009
33884672,24,9,16819504
34150912,16,9,16886080
17536320,4,9,17536000
17549104,36,10,833328
67502080,84,9,17392416
33762304,36,9,825394
67567616,24,10,67567616
17156208,8,9,816416
67633152,10,10,16807488
17152608,108,11,763473
17021584,14,9,17011968
34298112,800,12,34298112
16877376,12,10,553744
17611344,14,9,17605632
17611056,72,9,833808
34343424,12,9,34341376
34355968,70,11,17580816
50645760,14,9,17085216
16829040,24,9,16828960
34240768,24,10,17471232
34220800,34,10,17461760
17152384,8,9,759892
34376192,38,10,17353280
17611120,108,9,833909
833637,36,10,755266
34302464,32,10,17540608
17353616,24,10,833568
17152624,4,9,763749
17147744,36,9,681264
16890496,8,9,16889936
34220800,24,10,17478144
33970944,8,9,33970688
17025680,8,9,824096
101281792,84,10,17279280
17073456,4,9,17072896
17222272,24,9,17221648
34237440,438,13,17471008
34305536,146,10,17523984
50770944,10,9,17187328
34315264,36,10,17222544
16894880,16,9,832801
16956016,50,10,751136
50955520,116,11,17401136
67829760,24,10,67764224
17532480,48,11,17523712
34249728,48,11,17484144
16829344,16,9,832544
685650,36,10,685648
689746,10,9,681248
34015488,8,9,17274112
16886128,4,9,16884992
17484688,16,9,17479424
17353552,24,9,17353552
51160832,26,11,51147776
34302976,4,9,34302976
33623040,88,10,33620992
16959040,36,10,16933888
17537120,70,11,759906
16820608,14,9,689696
694100,36,10,619569
50501632,72,10,624434
764004,4,9,755264
16823616,38,10,16798496
34383616,44,11,17483520
17414256,8,10,17401120
34313728,36,9,17536560
84436288,66,10,624208
17484640,32,10,834149
17287824,10,10,829810
833637,72,11,833107
84706608,106,11,807696
829285,40,10,829268
51038976,24,10,51032832
84710176,24,10,824096
33757952,16,9,16889648
17213264,24,9,17199872
833893,36,9,833104
101105664,216,12,50770688
51025920,36,10,17470496
17414224,108,11,17388288
17150752,800,12,741904
17480064,36,10,763984
33691392,14,9,33691392
17221952,58,12,615474
84440640,124,13,17209152
17156752,12,10,829521
33893376,4,9,807440
764022,48,9,751184
17151792,276,10,750880
16881776,48,10,16877104
100683776,10,10,16815424
17611104,26,10,17609472
764022,36,11,755556
50567168,72,10,17008416
17091472,4,9,17086816
17156736,12,9,829523
829524,14,9,828432
50906624,24,9,50880768
833907,36,11,759585
34376192,170,12,17602656
33884160,8,9,16811856
829830,216,10,624212
34343680,38,10,17611104
34351104,98,11,16959536
17414208,36,10,758834
67436544,98,11,738081
16824944,10,9,763696
34159104,72,10,17012480
50969088,108,11,17409792
829268,12,9,828739
34085376,24,10,17339920
34040832,18,11,34038528
17217648,26,10,17205024
84641634,800,11,833654
33822464,72,10,16872960
16829056,24,11,688912
34031872,54,9,17261616
821076,48,10,821008
17283712,4,9,17283120
17152624,28,10,685650
17278272,14,9,17252608
17288000,96,11,832545
34167296,38,10,17148160
17413168,36,11,17379856
763475,10,9,746256
834165,32,10,763729
34224896,34,10,17449744
16959856,16,9,16946704
16811584,72,9,16810512
17606768,108,11,821024
17152608,4,9,17147392
84720007,256,12,829557
16956032,32,10,16951296
17090384,8,10,816449
17213824,66,10,624195
17148000,10,10,689747
764293,8,9,694355
34388480,252,10,17539872
34307072,112,10,833927
17218128,12,9,17216768
33897472,24,9,17154816
17401152,34,10,623648
33892864,24,9,17146384
829285,4,9,685649
17353328,36,10,690000
34089984,8,10,17351968
67829760,10,9,759920
17157008,26,10,825428
17283680,50,10,685635
764018,12,9,688656
34024192,4,9,17282592
17156192,144,10,17156192
764276,8,9,762896
17419168,116,12,833906
34302976,16,9,17222416
16889968,38,10,554305
34351616,34,10,17598240
34167808,18,9,34166272
17484160,18,11,17471568
34374912,48,11,17597744
17222288,26,10,829793
17549632,40,10,833857
17152384,228,10,759106
17602400,88,10,824912
16890208,8,10,759345
34363648,24,10,824640
17021536,32,10,681009
16889680,4,9,750897
67633152,14,9,755540
623938,48,10,623120
33827584,30,9,17086768
764277,14,9,759585
34228224,62,10,17082208
17218128,4,9,17212720
17549696,48,10,833649
34040832,70,11,829814
824899,4,9,615473
34093568,4,9,17017216
34277888,94,10,16824976
17414256,16,9,759921
34015488,16,10,16815920
17549904,24,10,17519360
833364,12,10,816450
834166,14,9,763731
17222544,14,9,833636
101494784,144,10,34386688
34015488,16,9,16811872
17287824,16,9,829811
16889664,4,9,750096
17090384,16,9,17069312
829814,4,9,829797
17025936,72,10,833379
67633152,12,9,484385
34306560,22,10,17536864
685635,324,13,410401
34216192,26,10,17471056
17208640,12,10,615745
34106112,16,9,17209360
17409344,24,9,611344
17418080,108,10,824880
17148000,4,9,17139216
101003264,16,9,50692864
34034688,24,9,33900288
67829760,50,11,694384
84719136,14,9,17220896
34301184,48,12,17523488
34293760,4,9,17086464
17541456,50,10,764242
50969088,10,10,50967808
17479776,24,9,17478416
33966592,32,10,17065248
67698688,108,11,620113
694066,24,10,619296
16960368,34,10,16954128
17419120,36,10,833904
17419168,84,10,829812
16890240,4,9,16889600
67305472,32,11,16855552
834166,14,9,828976
17484656,8,10,17478976
17349216,24,10,764000
17152320,72,10,611344
67436544,26,9,803617
17348416,72,10,554017
755557,24,10,554545
34343168,12,10,824912
34146816,24,11,17379840
17458496,72,11,681281
17483888,8,9,17483856
34171392,14,9,17410144
34036224,12,9,17148272
34350592,36,9,16959056
34366208,36,11,17220384
17611088,174,12,833842
84645986,32,10,624161
17602368,800,13,825152
16829328,8,10,825440
16820592,72,11,16820016
33692416,4,9,758288
825460,72,10,554000
34384640,12,10,17611344
17348144,38,10,755248
17606224,36,9,828704
34314240,92,11,17537024
34367744,12,9,17221968
34036480,16,9,34033920
829558,24,11,829541
17611104,28,10,833892
33819392,8,9,17086464
17414784,10,9,17414192
34237440,108,10,17222160
100835328,36,10,50505216
34367488,22,10,17598016
67567616,108,10,816451
825186,8,10,825104
17353616,14,10,833923
33758208,96,11,17024000
34014464,26,10,16806928
17537136,88,11,759920
50706432,168,9,17152016
34175744,24,9,17413968
16960112,12,10,16957696
17418352,10,10,17401664
17288096,24,9,829280
17611376,80,11,17609776
17480032,10,9,763441
34105856,16,9,17213824
17287776,4,9,17278464
16894048,12,10,16876320
17012832,4,9,17007904
834183,12,10,821059
34175744,28,10,759636
84571713,40,10,690019
84706897,78,11,821073
17479728,36,10,762657
67502080,36,10,67502080
764292,36,9,689202
834132,4,9,834114
50771712,36,10,50754304
34019584,30,10,16877392
764294,24,9,759908
16947312,36,11,16942896
34023680,16,10,16947008
17528112,36,10,742177
34097408,72,10,17072384
17331776,24,9,17331728
16829312,108,11,16829264
17418064,34,10,825137
17418880,34,10,829777
34355712,8,9,34355712
34240768,36,11,17462832
689731,216,11,689200
34297344,42,9,17151552
33966848,72,10,17085216
33757696,74,10,17017184
17279328,16,9,685649
829831,14,9,694098
17087088,64,10,685633
17593904,174,12,811808
34241536,16,9,17287776
17283456,10,9,624448
16873040,10,9,484673
33966592,16,9,17077808
34388480,72,10,17549936
17218160,24,9,17216512
834183,14,9,834147
17611136,38,10,833926
17413984,8,9,17397328
67895296,26,10,833601
821090,24,9,815632
17143840,36,11,17138192
17213824,14,9,17208080
33950720,24,9,16828768
16829056,108,11,16828944
33893120,34,10,17138176
17287552,24,10,821057
84580112,36,9,84580112
694373,36,11,689712
17419120,16,9,833910
16960112,36,10,828960
50706432,24,10,50692096
34232576,38,10,17148256
17086304,10,9,751170
34098176,24,9,17352000
34159360,24,10,34158592
17274448,50,10,484672
33892864,8,9,17148192
17611136,84,10,17597696
67829760,16,10,17541232
84632897,12,10,755281
33954304,26,10,17208080
16960416,8,9,16960144
16955456,34,10,754737
17152384,16,9,759888
33753600,236,10,688912
833381,12,9,746801
34023680,50,11,16947312
50383616,8,9,50381568
67502080,12,10,67502080
16824160,10,10,751168
17484128,4,9,829797
34355712,14,9,17606752
17074000,800,12,554273
17532768,72,11,755556
84580402,38,10,84580384
829797,8,9,829776
16894016,12,10,541456
17419136,84,10,825411
34380544,72,10,17610240
17222560,14,9,834148
17611392,38,10,834179
33897216,20,10,17138736
17261888,36,10,17261824
34019584,24,10,17274960
17462560,50,9,685344
17483328,72,11,17458208
17021520,12,10,762656
34040832,16,9,17222144
34306560,34,10,17540864
829763,48,9,824370
33758208,40,10,16893696
17283680,16,10,17278480
17288016,26,10,833296
16828528,26,10,16811808
17479504,36,10,763714
50570240,14,9,17015040
17348976,112,10,755472
17348960,12,10,759905
17157008,14,9,825428
67633152,66,10,755556
17025616,10,9,828721
34293760,108,10,17020992
17091472,28,9,17078032
17021584,38,10,17016096
34089472,36,10,16950272
17484128,28,10,829796
17278544,24,10,685648
50772480,84,9,17218128
34364160,26,9,34364160
34212864,324,10,16819216
17287520,22,10,17273872
764276,24,10,694081
829831,144,11,829490
17217648,16,9,755522
17025104,34,10,820530
34232320,36,10,17465600
17484688,8,9,834163
67567616,58,9,484657
17528384,36,10,750624
34244864,4,9,34243584
16828512,72,11,549920
16824704,24,10,16824688
833380,10,9,751168
34167808,108,10,17142832
833893,28,11,824608
17222016,8,10,824865
33691904,12,10,16947216
17479248,10,9,763442
825461,36,10,624465
33901056,16,11,17082624
84645986,30,10,17414176
17156960,12,9,833105
17353008,24,9,17338880
17147712,216,12,17134592
17610784,66,10,833552
17090656,16,9,812354
755540,48,9,554016
33968640,48,12,16868640
759892,48,11,759888
101298176,36,10,50967552
17549952,36,10,17540608
50899200,12,9,50899200
829558,14,9,816690
17349216,34,10,763968
17078320,50,10,623648
17348976,8,10,17348896
33885184,24,10,33885184
34301184,38,10,17216528
16893792,10,9,816673
834197,12,10,824640
34170112,174,12,615746
34281984,62,10,17540688
17152384,24,10,17152272
17414752,4,9,17409584
764276,48,10,694066
101195776,432,12,50876928
34294272,184,11,17537088
100900864,96,13,17016592
17419136,108,10,759874
764294,10,9,763456
34347520,800,12,829745
34096640,800,9,34096640
34307072,800,11,17528336
17021536,10,9,763459
34305536,184,12,34305280
17549920,224,12,829010
67829760,72,9,694384
17220656,24,9,17187584
17540672,24,9,17540112
34244864,122,10,17344832
17012816,12,10,611104
33692672,12,10,16959248
50710784,10,10,17156368
17483584,26,10,17462288
17156992,32,11,755282
764021,16,9,690003
34297344,48,12,17523968
33831936,52,10,17090608
17287744,48,12,829248
17025664,26,10,17016928
34249472,40,9,17471040
833910,12,9,824914
16894576,10,9,829233
17279328,28,10,685649
17537104,48,12,754977
17021536,4,9,763459
67436544,26,10,17121808
17020768,18,10,746273
17021296,12,9,759363
17532752,4,9,17531648
34146816,24,9,17408256
17353360,36,9,17352224
50903552,800,11,763971
34294784,22,10,34293760
33897216,166,10,17020176
84714817,108,11,17478672
34380288,84,10,17602400
829539,36,10,549665
84720276,16,11,833892
17020768,48,9,17020160
17287824,54,9,829280
17611056,4,9,17609472
33961984,32,10,17008160
34310400,40,10,759920
17003808,10,10,480016
34212864,18,11,828448
17155904,38,10,480305
833908,36,9,833328
17222528,24,9,833090
17352240,8,9,820000
34147072,48,12,758800
17218160,36,10,763473
17339712,24,10,623937
33822464,34,10,17069328
17021264,24,11,17011968
17418032,232,12,619280
34290176,38,10,763184
17091488,54,9,763713
16894064,12,10,553744
34152704,166,12,16945408
50636800,130,13,17082368
34282496,50,10,833808
34028032,24,9,17016672
34355712,34,10,17580816
759652,216,13,759619
51016704,84,9,17461760
693844,36,9,615745
34278400,12,10,34277120
17597760,24,10,820547
833907,14,9,833329
84701968,38,10,824096
17155632,42,10,807713
33958144,18,9,16942592
16956048,24,11,16955664
67502080,800,12,17392416
759651,4,9,759346
17091488,12,10,828464
34388224,14,9,34387200
825459,24,11,825121
17222528,14,10,17221648
34302208,32,11,17536576
689731,36,11,689714
34245376,12,10,17349264
16947312,72,11,624450
17548576,24,9,832801
17288064,96,11,17269248
16960368,36,10,751136
67895296,4,9,834198
34224128,36,9,17016640
67764224,48,10,67764224
17069648,48,11,484384
834166,14,9,829008
34384128,12,10,17484144
763988,12,10,763200
17606768,12,9,17598000
763749,4,9,681248
17611376,36,10,17606192
17344352,24,9,17343264
34110464,72,11,17270288
84641330,12,9,746802
17155904,10,10,816450
17419120,28,10,833889
33756160,34,10,33620992
67698688,800,12,759906
829541,16,9,689696
34162432,12,9,17384208
17401648,48,9,624434
34240000,108,10,17462800
17221712,36,10,820769
17348448,48,10,17331728
34084608,54,10,16876800
17549968,16,9,17536560
84719712,40,10,829536
34171648,72,10,17217856
34233344,72,10,834149
829814,8,10,829810
17283680,14,9,17261568
34240000,24,10,17462800
17528400,8,9,17528080
84645442,114,10,17086816
17222272,8,10,17213440
17025888,12,9,833104
17352256,10,10,820802
34153728,24,9,17388288
16816208,10,9,16816160
101089280,800,13,17209360
101093376,800,13,17209152
17418336,174,12,820752
17480048,36,10,17480048
34040320,20,10,17270336
16890464,4,9,763169
34100736,24,10,550210
17352528,32,9,821059
834181,12,10,829523
17471056,24,11,693537
16829072,4,9,828432
101072896,38,10,50758656
67305472,98,11,17445120
17401424,30,10,624212
34094080,72,11,16959536
17025600,12,10,17023232
33884160,22,10,17137920
101355520,38,11,51024640
101085184,48,10,34038528
763987,4,9,688912
833875,4,9,832289
17221744,16,9,17205024
17414240,4,9,17413664
84707169,252,9,833654
834181,4,9,763987
17353264,24,9,688912
34089728,28,9,755233
34150400,216,11,16881664
17025136,12,9,554032
17418336,24,9,825394
34167296,40,10,17148160
17532496,4,9,754992
16960400,12,9,833634
764005,36,9,763984
34227712,24,9,17449744
17288064,72,11,821024
67502080,58,9,550210
17540912,170,12,763696
17548608,24,9,832528
16951664,10,10,694098
833364,10,10,816449
34166272,8,9,17388560
17606976,124,12,829729
17418832,8,9,829777
17340256,174,12,624480
17148288,12,9,694355
17217904,14,9,17216768
17156928,16,9,17154816
34161152,72,11,33827072
17143856,12,9,17142560
17156704,38,10,17146384
16824976,16,9,764225
17282640,38,10,751154
17418352,36,10,825428
34040320,48,9,685635
33762048,24,9,17019920
67895296,24,10,834164
17091488,12,9,834196
833927,14,9,821090
17142832,10,10,611360
34375424,48,9,17598240
17016608,216,11,684833
17152576,36,10,762912
17611136,48,11,833602
17484144,12,10,829793
17021472,36,10,762656
17419088,170,12,759106
34167808,144,12,824912
33622528,40,10,16880128
16955744,14,9,759345
34036736,24,9,17143648
16960400,88,11,16958736
829540,10,9,689729
101269504,108,11,17383936
763731,8,10,750897
34036480,48,9,17134080
33970944,34,10,33968384
16955232,24,10,750914
764002,8,9,763920
17471328,28,11,694115
100958208,800,15,17347600
17466416,72,11,688928
16881760,8,10,615473
17222544,14,9,833380
17283136,142,10,750624
17471600,36,10,17471280
34277888,68,11,16824976
17082752,4,9,17082384
759346,10,9,746256
17348976,72,10,759921
33884416,32,11,16815424
33754112,36,10,16815920
17419136,234,10,759909
34290176,14,9,763987
17087088,16,9,763731
34314240,38,10,34310400
690003,108,10,690003
17283136,8,9,17269504
50513408,96,10,812354
16828528,16,9,16811872
17484144,24,9,829811
17288032,24,9,833379
17091456,12,10,833602
51034368,36,10,51020032
554579,4,9,484641
34232576,72,11,17471056
50693888,36,9,50692864
764293,24,10,759890
16960352,10,9,16954928
50636288,48,10,17065248
16955984,38,10,16954128
